status,rel_path,source_file,output_path,selected_tiles,embedded_tiles,skipped_missing_tiles,total_tiles,tile_size,source_tile_size,subtiles_per_tile,model_input_size,level0_cols,level0_rows,tissue_threshold,target_mpp,source_mpp,elapsed_s,output_dtype,preprocess,prefetch_batches,error
ok,S 210016803/02_2.fastpath,S 210016803#S 210016803#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210016803_02_2_f4d71e9514.npz,37,37,0,14768,256,512,2,224,142,26,0.1,0.525142,0.262571,0.066,float16,gpu,1,
ok,S 210016803/03_3.fastpath,S 210016803#S 210016803#3##S#3.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210016803_03_3_169b8d94e9.npz,0,0,0,13520,256,512,2,224,130,26,0.1,0.525142,0.262571,0.002,float16,gpu,1,
ok,S 210016805/01_1.fastpath,S 210016805#S 210016805#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210016805_01_1_4fabdfa402.npz,1942,1942,0,35868,256,512,2,224,147,61,0.1,0.525142,0.262571,1.992,float16,gpu,1,
ok,S 210016805/02_2.fastpath,S 210016805#S 210016805#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210016805_02_2_1543d9dd1e.npz,390,390,0,32832,256,512,2,224,144,57,0.1,0.525142,0.262571,0.477,float16,gpu,1,
ok,S 210017109/01_1.fastpath,S 210017109#S 210017109#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210017109_01_1_4386c71a55.npz,1617,1617,0,23360,256,512,2,224,146,40,0.1,0.525142,0.262571,1.663,float16,gpu,1,
ok,S 210017109/02_2.fastpath,S 210017109#S 210017109#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210017109_02_2_fee16f54de.npz,354,354,0,50268,256,512,2,224,177,71,0.1,0.525142,0.262571,0.442,float16,gpu,1,
ok,S 210017239/01__.fastpath,S 210017239#S 210017239###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210017239_01_c928891c54.npz,2155,2155,0,18144,256,512,2,224,126,36,0.1,0.526474,0.263237,2.246,float16,gpu,1,
ok,S 210018013/01__.fastpath,S 210018013#S 210018013###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018013_01_86bcb4dcbf.npz,973,973,0,22032,256,512,2,224,153,36,0.1,0.526474,0.263237,1.007,float16,gpu,1,
ok,S 210018017/01__.fastpath,S 210018017#S 210018017###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018017_01_e3c5a1a82e.npz,1207,1207,0,26460,256,512,2,224,147,45,0.1,0.526474,0.263237,1.324,float16,gpu,1,
ok,S 210018331/01_1.fastpath,S 210018331#S 210018331#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018331_01_1_c66a94cf37.npz,1073,1073,0,21888,256,512,2,224,144,38,0.1,0.525142,0.262571,1.166,float16,gpu,1,
ok,S 210018331/02_2.fastpath,S 210018331#S 210018331#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018331_02_2_5c6104a1ce.npz,0,0,0,27384,256,512,2,224,163,42,0.1,0.525142,0.262571,0.003,float16,gpu,1,
ok,S 210018331/03_3.fastpath,S 210018331#S 210018331#3##S#3.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018331_03_3_bd87172c01.npz,1210,1210,0,19516,256,512,2,224,119,41,0.1,0.525142,0.262571,1.305,float16,gpu,1,
ok,S 210018331/04_4.fastpath,S 210018331#S 210018331#4##S#4.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018331_04_4_3a6f3e2075.npz,1916,1916,0,35840,256,512,2,224,160,56,0.1,0.525142,0.262571,2.047,float16,gpu,1,
ok,S 210018338/01__.fastpath,S 210018338#S 210018338###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018338_01_6adee2dd2a.npz,1988,1988,0,32616,256,512,2,224,151,54,0.1,0.525142,0.262571,2.073,float16,gpu,1,
ok,S 210018640/01__.fastpath,S 210018640#S 210018640###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018640_01_0b96edb759.npz,1475,1475,0,22848,256,512,2,224,119,48,0.1,0.526292,0.263146,1.529,float16,gpu,1,
ok,S 210018643/01__.fastpath,S 210018643####.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018643_01_4fd53ad4b9.npz,1280,1280,0,58812,256,512,2,224,169,87,0.1,0.526474,0.263237,1.391,float16,gpu,1,
ok,S 210018955/01__.fastpath,S 210018955#S 210018955###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210018955_01_40439cc1f4.npz,1153,1153,0,24000,256,512,2,224,150,40,0.1,0.526292,0.263146,1.253,float16,gpu,1,
ok,S 210019112/01_1.fastpath,S 210019112#S 210019112#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019112_01_1_c095f787c7.npz,935,935,0,30360,256,512,2,224,138,55,0.1,0.525142,0.262571,1.010,float16,gpu,1,
ok,S 210019112/02_2.fastpath,S 210019112#S 210019112#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019112_02_2_836052578b.npz,555,555,0,18252,256,512,2,224,117,39,0.1,0.525142,0.262571,0.652,float16,gpu,1,
ok,S 210019112/03_3.fastpath,S 210019112#S 210019112#3##S#3.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019112_03_3_1fcd744932.npz,0,0,0,16800,256,512,2,224,120,35,0.1,0.525142,0.262571,0.002,float16,gpu,1,
ok,S 210019479/01_1.fastpath,S 210019479#S 210019479#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019479_01_1_16aa382064.npz,1240,1240,0,20196,256,512,2,224,153,33,0.1,0.526292,0.263146,1.293,float16,gpu,1,
ok,S 210019479/02_2.fastpath,S 210019479#S 210019479#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019479_02_2_89a80e6f62.npz,1032,1032,0,27280,256,512,2,224,124,55,0.1,0.526292,0.263146,1.130,float16,gpu,1,
ok,S 210019480/01__.fastpath,S 210019480#S 210019480###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019480_01_98959c6d87.npz,1129,1129,0,19152,256,512,2,224,114,42,0.1,0.526292,0.263146,1.230,float16,gpu,1,
ok,S 210019481/01__.fastpath,S 210019481#S 210019481###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019481_01_070c2c1f32.npz,116,116,0,12768,256,512,2,224,114,28,0.1,0.526292,0.263146,0.172,float16,gpu,1,
ok,S 210019895/01_1.fastpath,S 210019895#S 210019895#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019895_01_1_2b762f6c27.npz,0,0,0,25284,256,512,2,224,147,43,0.1,0.526474,0.263237,0.004,float16,gpu,1,
ok,S 210019895/02_2.fastpath,S 210019895#S 210019895#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019895_02_2_f6661ff0a4.npz,742,742,0,27260,256,512,2,224,145,47,0.1,0.526474,0.263237,0.902,float16,gpu,1,
ok,S 210019920/01__.fastpath,S 210019920#S 210019920###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210019920_01_ad8369d634.npz,762,762,0,35728,256,512,2,224,116,77,0.1,0.526292,0.263146,0.917,float16,gpu,1,
ok,S 210020704/01_1.fastpath,S 210020704#S 210020704#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210020704_01_1_1db49a3b1d.npz,181,181,0,24220,256,512,2,224,173,35,0.1,0.526292,0.263146,0.228,float16,gpu,1,
ok,S 210020704/02_2.fastpath,S 210020704#S 210020704#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210020704_02_2_94178f5cdc.npz,1260,1260,0,22932,256,512,2,224,147,39,0.1,0.526292,0.263146,1.323,float16,gpu,1,
ok,S 210020714/01__.fastpath,S 210020714#S 210020714###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210020714_01_82d26c4786.npz,1658,1658,0,36600,256,512,2,224,150,61,0.1,0.526292,0.263146,1.729,float16,gpu,1,
ok,S 210020844/01_1.fastpath,S 210020844#S 210020844#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210020844_01_1_4cdf653d10.npz,1445,1445,0,21684,256,512,2,224,139,39,0.1,0.526292,0.263146,1.535,float16,gpu,1,
ok,S 210020844/02_2.fastpath,S 210020844#S 210020844#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210020844_02_2_0a9b5e9372.npz,411,411,0,74820,256,512,2,224,215,87,0.1,0.526292,0.263146,0.536,float16,gpu,1,
ok,S 210021006/01__.fastpath,S 210021006#S 210021006###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210021006_01_768fc775ff.npz,1501,1501,0,55332,256,512,2,224,159,87,0.1,0.526474,0.263237,1.657,float16,gpu,1,
ok,S 210021149/01__.fastpath,S 210021149#S 210021149###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210021149_01_7b47978d8e.npz,0,0,0,15496,256,512,2,224,149,26,0.1,0.528186,0.264093,0.003,float16,gpu,1,
ok,S 210021310/01_1.fastpath,S 210021310#S 210021310#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210021310_01_1_fc6a500202.npz,743,743,0,35040,256,512,2,224,146,60,0.1,0.528186,0.264093,0.823,float16,gpu,1,
ok,S 210021310/02_2.fastpath,S 210021310#S 210021310#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210021310_02_2_988bec4136.npz,857,857,0,23840,256,512,2,224,149,40,0.1,0.528186,0.264093,0.935,float16,gpu,1,
ok,S 210021447/01_1.fastpath,S 210021447#S 210021447#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210021447_01_1_e0b18bbb1f.npz,484,484,0,11440,256,512,2,224,130,22,0.1,0.528186,0.264093,0.536,float16,gpu,1,
ok,S 210021447/02_2.fastpath,S 210021447#S 210021447#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210021447_02_2_ed26a8b565.npz,466,466,0,10472,256,512,2,224,119,22,0.1,0.528186,0.264093,0.513,float16,gpu,1,
ok,S 210022353/01__.fastpath,S 210022353####.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210022353_01_f1a174cb89.npz,1167,1167,0,49352,256,512,2,224,199,62,0.1,0.526292,0.263146,1.297,float16,gpu,1,
ok,S 210022523/01__.fastpath,S 210022523#S 210022523###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210022523_01_64d29e65c6.npz,372,372,0,38528,256,512,2,224,172,56,0.1,0.526292,0.263146,0.471,float16,gpu,1,
ok,S 210022678/01__.fastpath,S 210022678#S 210022678###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210022678_01_320a7bd078.npz,1732,1732,0,26884,256,512,2,224,143,47,0.1,0.527366,0.263683,1.786,float16,gpu,1,
ok,S 210022861/00__.fastpath,S 210022861###S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210022861_00_942cf3a985.npz,453,453,0,22648,256,512,2,224,149,38,0.1,0.527366,0.263683,0.521,float16,gpu,1,
ok,S 210022997/01_1.fastpath,S 210022997#S 210022997#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210022997_01_1_2214a80b87.npz,1199,1199,0,20880,256,512,2,224,145,36,0.1,0.526028,0.263014,1.285,float16,gpu,1,
ok,S 210022997/02_2.fastpath,S 210022997#S 210022997#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210022997_02_2_df8a46b5f4.npz,1460,1460,0,28028,256,512,2,224,143,49,0.1,0.526028,0.263014,1.498,float16,gpu,1,
ok,S 210022998/01__.fastpath,S 210022998#S 210022998###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210022998_01_1822f3e245.npz,2337,2337,0,22344,256,512,2,224,114,49,0.1,0.528186,0.264093,2.451,float16,gpu,1,
ok,S 210023311/01__.fastpath,S 210023311#S 210023311###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210023311_01_15a80b7e2a.npz,1208,1208,0,21420,256,512,2,224,153,35,0.1,0.526292,0.263146,1.261,float16,gpu,1,
ok,S 210023588/01_1.fastpath,S 210023588#S 210023588#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210023588_01_1_548384e65c.npz,1251,1251,0,51340,256,512,2,224,151,85,0.1,0.526474,0.263237,1.400,float16,gpu,1,
ok,S 210023588/02_2.fastpath,S 210023588#S 210023588#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210023588_02_2_f0a197d5c0.npz,39,39,0,24960,256,512,2,224,130,48,0.1,0.526474,0.263237,0.102,float16,gpu,1,
ok,S 210024365/01_1.fastpath,S 210024365#S 210024365#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210024365_01_1_f501fd7c1c.npz,1172,1172,0,29760,256,512,2,224,155,48,0.1,0.526474,0.263237,1.297,float16,gpu,1,
ok,S 210024365/02_2.fastpath,S 210024365#S 210024365#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210024365_02_2_3f8495be2f.npz,710,710,0,22496,256,512,2,224,152,37,0.1,0.526474,0.263237,0.812,float16,gpu,1,
ok,S 210024377/01__.fastpath,S 210024377#S 210024377###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210024377_01_4e221faba3.npz,1175,1175,0,31200,256,512,2,224,156,50,0.1,0.526474,0.263237,1.225,float16,gpu,1,
ok,S 210024832/01__.fastpath,S 210024832#S 210024832###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210024832_01_233c6231a7.npz,647,647,0,36356,256,512,2,224,149,61,0.1,0.526292,0.263146,0.741,float16,gpu,1,
ok,S 210025114/01_1.fastpath,S 210025114#S 210025114#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210025114_01_1_71108db154.npz,280,280,0,17236,256,512,2,224,139,31,0.1,0.526474,0.263237,0.339,float16,gpu,1,
ok,S 210025114/02_2.fastpath,S 210025114#S 210025114#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210025114_02_2_25771f7ddb.npz,876,876,0,28196,256,512,2,224,133,53,0.1,0.526474,0.263237,0.958,float16,gpu,1,
ok,S 210025404/01_1.fastpath,S 210025404#S 210025404#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210025404_01_1_19e1fa9b6f.npz,1773,1773,0,21060,256,512,2,224,117,45,0.1,0.528186,0.264093,1.824,float16,gpu,1,
ok,S 210025404/02_2.fastpath,S 210025404#S 210025404#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210025404_02_2_c132afd509.npz,1904,1904,0,25456,256,512,2,224,148,43,0.1,0.528186,0.264093,1.946,float16,gpu,1,
ok,S 210025710/01_1.fastpath,S 210025710#S 210025710#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210025710_01_1_b74ca2208d.npz,1561,1561,0,25944,256,512,2,224,138,47,0.1,0.526474,0.263237,1.663,float16,gpu,1,
ok,S 210025710/02_2.fastpath,S 210025710#S 210025710#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210025710_02_2_46df073b85.npz,859,859,0,23244,256,512,2,224,149,39,0.1,0.526474,0.263237,0.919,float16,gpu,1,
ok,S 210025711/01__.fastpath,S 210025711#S 210025711###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210025711_01_7584e540d2.npz,3009,3009,0,23680,256,512,2,224,160,37,0.1,0.526474,0.263237,3.121,float16,gpu,1,
ok,S 210026182/01__.fastpath,S 210026182####.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210026182_01_0af114cb3c.npz,1165,1165,0,24600,256,512,2,224,150,41,0.1,0.526292,0.263146,1.301,float16,gpu,1,
ok,S 210026603/01_1.fastpath,S 210026603#S 210026603#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210026603_01_1_edd9f685ff.npz,206,206,0,13800,256,512,2,224,115,30,0.1,0.526474,0.263237,0.243,float16,gpu,1,
ok,S 210026603/02_2.fastpath,S 210026603#S 210026603#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210026603_02_2_8dd23aa327.npz,960,960,0,25092,256,512,2,224,123,51,0.1,0.526474,0.263237,1.050,float16,gpu,1,
ok,S 210026605/01__.fastpath,S 210026605#S 210026605###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210026605_01_0955e1a507.npz,1354,1354,0,16728,256,512,2,224,123,34,0.1,0.526474,0.263237,1.443,float16,gpu,1,
ok,S 210026786/01__.fastpath,S 210026786#S 210026786###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210026786_01_c08426d0ff.npz,881,881,0,22968,256,512,2,224,99,58,0.1,0.526474,0.263237,0.978,float16,gpu,1,
ok,S 210027142/01__.fastpath,S 210027142#S 210027142###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210027142_01_76f62cf8a8.npz,539,539,0,21712,256,512,2,224,118,46,0.1,0.526474,0.263237,0.611,float16,gpu,1,
ok,S 210027145/01__.fastpath,S 210027145#S 210027145###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210027145_01_6bd000ccc2.npz,1220,1220,0,23520,256,512,2,224,140,42,0.1,0.526474,0.263237,1.275,float16,gpu,1,
ok,S 210027295/01_1.fastpath,S 210027295#S 210027295#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210027295_01_1_f1e35113fe.npz,1437,1437,0,24764,256,512,2,224,151,41,0.1,0.526292,0.263146,1.501,float16,gpu,1,
ok,S 210027295/02_2.fastpath,S 210027295#S 210027295#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210027295_02_2_6aceb0ed50.npz,1577,1577,0,27832,256,512,2,224,142,49,0.1,0.526292,0.263146,1.658,float16,gpu,1,
ok,S 210027763/01__.fastpath,S 210027763#S 210027763###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210027763_01_7a98a7b476.npz,218,218,0,24888,256,512,2,224,122,51,0.1,0.528338,0.264169,0.333,float16,gpu,1,
ok,S 210028831/01_1.fastpath,S 210028831#S 210028831#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210028831_01_1_719c0a881c.npz,1183,1183,0,23400,256,512,2,224,150,39,0.1,0.527366,0.263683,1.264,float16,gpu,1,
ok,S 210028831/02_2.fastpath,S 210028831#S 210028831#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210028831_02_2_011eee10c1.npz,3785,3785,0,25428,256,512,2,224,163,39,0.1,0.527366,0.263683,3.958,float16,gpu,1,
ok,S 210028838/01__.fastpath,S 210028838#S 210028838###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210028838_01_ae60acc293.npz,1282,1282,0,22080,256,512,2,224,138,40,0.1,0.527366,0.263683,1.343,float16,gpu,1,
ok,S 210029128/01_1.fastpath,S 210029128#S 210029128#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210029128_01_1_e0b19fca82.npz,0,0,0,14720,256,512,2,224,160,23,0.1,0.526474,0.263237,0.003,float16,gpu,1,
ok,S 210029128/02_2.fastpath,S 210029128#S 210029128#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210029128_02_2_322fc303c6.npz,720,720,0,37848,256,512,2,224,166,57,0.1,0.526474,0.263237,0.817,float16,gpu,1,
ok,S 210029438/01__.fastpath,S 210029438#S 210029438###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210029438_01_e4c5c2b7ba.npz,1231,1231,0,27456,256,512,2,224,143,48,0.1,0.528338,0.264169,1.309,float16,gpu,1,
ok,S 210029614/01__.fastpath,S 210029614#S 210029614###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210029614_01_2958a4eec4.npz,0,0,0,25308,256,512,2,224,171,37,0.1,0.528338,0.264169,0.004,float16,gpu,1,
ok,S 210029955/01__.fastpath,S 210029955#S 210029955###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210029955_01_ceb584c353.npz,2722,2722,0,26040,256,512,2,224,155,42,0.1,0.526474,0.263237,2.808,float16,gpu,1,
ok,S 210030387/01__.fastpath,S 210030387#S 210030387###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210030387_01_beeb81dfd9.npz,2385,2385,0,26928,256,512,2,224,153,44,0.1,0.526474,0.263237,2.473,float16,gpu,1,
ok,S 210030690/01__.fastpath,S 210030690#S 210030690###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210030690_01_f6c1c69141.npz,1946,1946,0,31104,256,512,2,224,144,54,0.1,0.527366,0.263683,2.049,float16,gpu,1,
ok,S 210030976/01__.fastpath,S 210030976#S 210030976###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210030976_01_a30f9a4dda.npz,946,946,0,26880,256,512,2,224,120,56,0.1,0.528338,0.264169,1.070,float16,gpu,1,
ok,S 210031136/01__.fastpath,S 210031136#S 210031136###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210031136_01_2601d283bd.npz,610,610,0,20448,256,512,2,224,142,36,0.1,0.526292,0.263146,0.679,float16,gpu,1,
ok,S 210031284/01__.fastpath,S 210031284#S 210031284###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210031284_01_76b3987fa9.npz,1247,1247,0,21608,256,512,2,224,146,37,0.1,0.527366,0.263683,1.365,float16,gpu,1,
